STT Gereja Kristen Sumba,Teologi (Akademik),S1,PTAS,6135/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2025-01-07,Masih berlaku
STAI Al-Yasini Pasuruan,Hukum Ekonomi Syariah/Muamalat,S1,PTAS,6190/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-11-19,Masih berlaku
Universitas Putera Batam,Sistem Informasi,S1,10,6226/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-10-31,Masih berlaku
Sekolah Tinggi Ilmu Komputer Poltek Cirebon,Sistem Informasi,S1,04,6212/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-12-21,Masih berlaku
Sekolah Tinggi Ilmu Hukum Gunung Jati,Ilmu Hukum,S1,04,6122/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-12-02,Masih berlaku
Akademi Kimia Analis Caraka Nusantara,Analis Kimia,D-III,03,6102/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2026-11-04,Masih berlaku
UNIVERSITAS UBUDIYAH INDONESIA,Manajemen,S1,13,6213/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-10-21,Masih berlaku
Sekolah Tinggi Manajemen Resiko Dan Asuransi,Manajemen,S1,03,6123/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-10-21,Masih berlaku
Institut Agama Islam Dar Aswaja Rokan Hilir,Pendidikan Agama Islam,S1,PTAS,6180/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-10-21,Masih berlaku
Sekolah Tinggi Agama Islam Darul Hikmah,Pendidikan Agama Islam,S1,PTAS,6108/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-09-17,Masih berlaku
STAI Miftahul Huda Pamanukan Subang,Hukum Keluarga (Ahwal Syakhshiyah),S1,PTAS,6124/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-09-09,Masih berlaku
Universitas Cenderawasih,Pendidikan Matematika,S2,PTN,6111/SK/BAN-PT/Ak.KP/M/IX/2022,2022,Baik,2026-09-06,Masih berlaku
Sekolah Tinggi Desain Interstudi,Desain Interior,S1,03,6266/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-12-28,Masih berlaku
Sekolah Tinggi Ilmu Syari'ah (STIS) Nahdlatul Ulama Aceh,Hukum Ekonomi Syariah,S1,PTAS,6211/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2027-01-11,Masih berlaku
Institut Agama Islam Muhammad Azim Jambi,Pendidikan Islam Anak Usia Dini,S1,PTAS,6103/SK/BAN-PT/Ak-PNB/S/IX/2022,2022,Baik,2025-10-06,Masih berlaku
Sekolah Tinggi Ilmu Pertanian Wuna Raha,Agribisnis,S1,09,6092/SK/BAN-PT/Ak.S/S/IX/2022,2022,Baik,-,Masih berlaku
Universitas PGRI Palangka Raya,Ilmu Hukum,S1,11,6129/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2027-04-19,Masih berlaku
Universitas Stikubank,Teknik Industri,S1,06,6107/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2027-03-30,Masih berlaku
Sekolah Tinggi Ilmu Ekonomi Kalpataru,Manajemen,S1,04,6130/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2027-03-30,Masih berlaku
Universitas Insan Cendekia Mandiri,Teknologi Hasil Pertanian,S1,04,6131/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2027-01-20,Masih berlaku
Sekolah Tinggi Ilmu Administrasi Said Perintah,Ilmu Administrasi Negara,S1,12,6114/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-08-27,Masih berlaku
Universitas Tama Jagakarsa,Akuntansi,D-III,03,6113/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2026-07-22,Masih berlaku
Akademi Pariwisata Pertiwi,Pengelolaan Perhotelan,D-IV,03,6270/SK/BAN-PT/Ak.KP/STr/IX/2022,2022,Baik,2026-03-03,Masih berlaku
Sekolah Tinggi Agama Islam YPI Al Ikhlas Painan,Pendidikan Agama Islam,S1,PTAS,6106/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-02-05,Masih berlaku
Universitas Darma Persada,Teknik Energi Terbarukan,S2,03,6126/SK/BAN-PT/Ak.KP/M/IX/2022,2022,Baik,2026-01-22,Masih berlaku
Sekolah Tinggi Manajemen Informatika Dan Komputer IM,Sistem Informasi,S1,04,6271/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2025-12-30,Masih berlaku
Universitas Mulawarman,Teknik Pertambangan,S1,PTN,6154/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2025-12-30,Masih berlaku
Sekolah Tinggi Teologi Cipanas,Teologi (Akademik),S3,PTAS,6115/SK/BAN-PT/Ak.KP/D/IX/2022,2022,Baik,2025-12-30,Masih berlaku
STP Don Bosco Tomohon,Pendidikan Dan Pengajaran Agama Katolik,S1,PTAS,6151/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2025-12-22,Masih berlaku
STAI Nahdlatul Ulama (STAINU) Malang,Manajemen Pendidikan Islam,S1,PTAS,6221/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2025-12-15,Masih berlaku
Universitas Soerjo,Teknik Mesin,S1,07,6218/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-03-03,Masih berlaku
STMIK Sinar Nusantara,Teknologi Informasi,D-III,06,6150/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2026-03-03,Masih berlaku
Institut Agama Islam Negeri Sorong,Tadris Bahasa Inggris,S1,PTAN,6214/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-07-15,Masih berlaku
Sekolah Tinggi Teologi Sangkakala,Teologi,S1,PTAS,6215/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-06-21,Masih berlaku
Institut Sains Dan Teknologi Nasional Jakarta,Teknik Industri,S1,03,6105/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-06-21,Masih berlaku
STIT Muhammadiyah Kendal,Pendidikan Agama Islam,S1,PTAS,6205/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-06-03,Masih berlaku
Universitas Sulawesi Tenggara,Teknologi Hasil Pertanian,S1,09,6267/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-05-21,Masih berlaku
Politeknik TEDC,Teknik Mesin,D-III,04,6216/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2026-04-29,Masih berlaku
STAI Al-Washliyah Banda Aceh,Hukum Ekonomi Syariah (Mu'amalah),S1,PTAS,6268/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-04-27,Masih berlaku
STAI YAPIS Takalar Sulawesi Selatan,Pendidikan Agama Islam,S1,PTAS,6217/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-04-21,Masih berlaku
STIT Al-Aziziyah Kapek Gunungsari Lombok Barat Nusa Tenggara,Pendidikan Agama Islam,S1,PTAS,6181/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-04-14,Masih berlaku
Universitas Merdeka Ponorogo,Ilmu Administrasi Negara,S1,07,6269/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2026-03-30,Masih berlaku
Akademi Kesejahteraan Sosial Ibu Kartini,Tata Rias,D-III,06,6272/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2025-12-08,Masih berlaku
Universitas Banten Jaya,Teknik Informatika,D-III,04,6138/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2024-07-24,118 hari lagi kadaluarsa
Universitas Muhammadiyah Malang,Hukum,S1,07,6088/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Unggul,2025-07-14,Masih berlaku
Universitas Islam Negeri Kiai Haji Achmad Siddiq Jember,Manajemen Dakwah,S1,PTAN,6083/SK/BAN-PT/Ak/S/IX/2022,2022,Baik Sekali,2027-09-14,Masih berlaku
Institut Agama Islam Al-Hikmah Tuban,Ekonomi Syariah,S1,PTAS,6086/SK/BAN-PT/Ak.Ppj/S/IX/2022,2022,Baik,2027-09-14,Masih berlaku
STAI Istiqlal Buleleng Bali,Pendidikan Agama Islam,S1,PTAS,6084/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-14,Masih berlaku
STAI Darul Falah Cililin Cihampelas Bandung Barat,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAS,6080/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-14,Masih berlaku
STT Bala Keselamatan Palu,Teologi,S2,PTAS,6081/SK/BAN-PT/Ak/M/IX/2022,2022,Baik,2027-09-14,Masih berlaku
STIT Pringsewu Lampung Selatan,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAS,6079/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-14,Masih berlaku
Universitas Mandiri Bina Prestasi,Sistem Informasi,S1,01,6101/SK/BAN-PT/Ak-PNB/S/IX/2022,2022,Baik,2027-03-02,Masih berlaku
Institut Teknologi Dan Bisnis Maritim Balik Diwa,Pemanfaatan Sumberdaya Perairan,S1,09,6095/SK/BAN-PT/Ak-PNB/S/IX/2022,2021,B,2025-12-13,Masih berlaku
Institut Teknologi Dan Bisnis Maritim Balik Diwa,Budidaya Perairan,S1,09,6093/SK/BAN-PT/Ak-PNB/S/IX/2022,2022,Baik Sekali,2026-03-16,Masih berlaku
Institut Teknologi Dan Bisnis Maritim Balik Diwa,Sumber Daya Akuatik,S2,09,6097/SK/BAN-PT/Ak-PNB/M/IX/2022,2022,Baik,2026-03-10,Masih berlaku
Institut Administrasi Dan Kesehatan Setih Setio Muara Bungo,Ilmu Administrasi Niaga,S1,10,6098/SK/BAN-PT/Ak-PNB/S/IX/2022,2022,B,2025-04-08,Masih berlaku
STAI Assalamiyah Curugsari Jawilan Serang,Hukum Keluarga (Ahwal Syakhshiyah),S1,PTAS,6082/SK/BAN-PT/Ak-TMSP/S/IX/2022,2022,Tidak Terakreditasi, null,Masih berlaku
Institut Transportasi  Dan Logistik Trisakti,Logistik,S1,03,6232/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Universitas Serambi Mekkah,Pendidikan Sejarah,S1,13,6240/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-05-29,62 hari lagi kadaluarsa
Politeknik Negeri Pontianak,Budidaya Tanaman Perkebunan,D-IV,PTN,6241/SK/BAN-PT/Ak.KP/STr/IX/2022,2022,Baik,2024-05-28,61 hari lagi kadaluarsa
STAI Syamsul Ulum Gunung Puyuh,Manajemen Pendidikan Islam,S1,PTAS,6164/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-05-21,54 hari lagi kadaluarsa
Universitas Bengkulu,Kenotariatan,S2,PTN,6239/SK/BAN-PT/Ak.KP/M/IX/2022,2022,Baik,2024-06-18,82 hari lagi kadaluarsa
Politeknik Sawunggalih Aji,Teknik Informatika,D-III,06,6233/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Universitas Jember,Teknik Kimia,S1,PTN,6194/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Institut Ilmu KeIslaman Annuqayah (INSTIKA) Guluk-Guluk Sumenep,Perbankan Syariah,S1,PTAS,6234/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Universitas Teknokrat Indonesia,Pendidikan Olahraga,S1,02,6235/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-07-17,111 hari lagi kadaluarsa
Universitas Kadiri,Teknik Industri,S1,07,6140/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-07-02,96 hari lagi kadaluarsa
Politeknik Negeri Pontianak,Teknik Mesin,D-IV,PTN,6245/SK/BAN-PT/Ak.KP/STr/IX/2022,2022,Baik,2024-04-23,26 hari lagi kadaluarsa
Sekolah Tinggi Teologi Moriah Tangerang,Pendidikan Agama Kristen,S1,PTAS,6170/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-04-16,19 hari lagi kadaluarsa
Universitas Jakarta,Teknik Sipil,S1,03,6246/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-04-16,19 hari lagi kadaluarsa
STAI Daruttaqwa Gresik,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAS,6248/SK/BAN-PT/Ak.KP/S/IX/2022,2022,Baik,2024-04-09,12 hari lagi kadaluarsa
Universitas Advent Indonesia,Sekretari,D-III,04,6171/SK/BAN-PT/Ak.KP/D3/IX/2022,2022,Baik,2024-04-02,5 hari lagi kadaluarsa
Universitas Trunojoyo,Teknik Mesin,S1,PTN,7200/SK/BAN-PT/Ak.KP/S/X/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Politeknik Negeri Lhokseumawe,Teknologi Rekayasa Pembangkit Energi,D-IV,PTN,7550/SK/BAN-PT/Ak.KP/STr/X/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Universitas Muhammadiyah Banjarmasin,Pendidikan Matematika,S1,11,6653/SK/BAN-PT/Ak.KP/S/X/2022,2022,Baik,2024-07-23,117 hari lagi kadaluarsa
Universitas Swadaya Gunung Jati,Manajemen,S1,04,4155/SK/BAN-PT/Ak-PNB/S/X/2023,2023,A,2024-07-23,117 hari lagi kadaluarsa
Universitas Sebelas Maret,Ekonomi Pembangunan,S1,PTN,029/DE/A.5/AR.12/IX/2023,2023,Unggul,2028-09-25,Masih berlaku
UNIVERSITAS WIDYA HUSADA SEMARANG SEMARANG,RADIOLOGI,D-III,06,0375/LAM-PTKes/Akr/Dip/VI/2022,2022,Baik Sekali,2027-06-09,Masih berlaku
UNIVERSITAS WIDYA HUSADA SEMARANG SEMARANG,OPTOMETRI,D-III,06,0697/LAM-PTKes/Akr/Dip/VIII/2022,2022,Baik Sekali,2027-08-25,Masih berlaku
Universitas Islam Negeri Mataram,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAN,156/SK/LAMDIK/Ak/S/VII/2022,2022,Unggul,2027-07-20,Masih berlaku
Universitas Alma Ata,Pendidikan Guru Sekolah Dasar,S1,05,157/SK/LAMDIK/Ak/S/VII/2022,2022,Unggul,2027-07-20,Masih berlaku
AKADEMI ANALIS KESEHATAN MANGGALA YOGYAKARTA YOGYAKARTA,TEKNOLOGI LABORATORIUM MEDIS,D-III,05,0778/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik,2027-09-08,Masih berlaku
AKADEMI KEPERAWATAN KESDAM I/BUKIT BARISAN PADANG PADANG,KEPERAWATAN,D-III,10,0762/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
AKADEMI PEREKAM MEDIS DAN INFOKES BHUMI HUSADA JAKARTA,REKAM MEDIK DAN INFORMASI KESEHATAN,D-III,03,0776/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
INSTITUT ILMU KESEHATAN BHAKTI WIYATA KEDIRI KEDIRI,GIZI,S1,07,0777/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
INSTITUT KESEHATAN DELI HUSADA DELI TUA DELI SERDANG,KEPERAWATAN,D-III,01,0764/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
INSTITUT TEKNOLOGI SAINS DAN KESEHATAN RS. DR. SOEPRAOEN KESDAM V/BRW MALANG,FISIOTERAPI,S1,07,0746/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik,2027-09-08,Masih berlaku
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN ACEH BANDA ACEH,KEPERAWATAN,D-IV,PTKL,0759/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN ABDI NUSANTARA JAKARTA,ILMU KEPERAWATAN,S1,03,0749/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN ABDI NUSANTARA JAKARTA,PROFESI NERS,Profesi,03,0750/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN BANYUWANGI BANYUWANGI,ILMU KEPERAWATAN,S1,07,0747/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN BANYUWANGI BANYUWANGI,PROFESI NERS,Profesi,07,0748/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN BINA HUSADA PALEMBANG,KEBIDANAN,D-III,02,0769/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN INTAN MARTAPURA BANJAR,KEPERAWATAN,D-III,11,0760/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN MADANI YOGYAKARTA YOGYAKARTA,ILMU KEPERAWATAN,S1,05,0755/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN MADANI YOGYAKARTA YOGYAKARTA,PROFESI NERS,Profesi,05,0756/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN PAYUNG NEGERI PEKANBARU,KEPERAWATAN,D-III,10,0763/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN SALEWANGAN MAROS MAROS,KEBIDANAN,D-III,09,0768/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH SURABAYA,KEPERAWATAN,S1,07,0751/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN WILLIAM BOOTH SURABAYA,PROFESI NERS,Profesi,07,0752/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS AISYIYAH YOGYAKARTA YOGYAKARTA,PENDIDIKAN PROFESI BIDAN,Profesi,05,0766/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS AISYIYAH YOGYAKARTA YOGYAKARTA,KEBIDANAN,S1,05,0765/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS AL-IRSYAD CILACAP CILACAP,ILMU KEPERAWATAN,S1,06,0757/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS AL-IRSYAD CILACAP CILACAP,PROFESI NERS,Profesi,06,0758/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS BRAWIJAYA MALANG,ILMU KESEHATAN ANAK,Spesialis,PTN,0738/LAM-PTKes/Akr/Spe/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS BRAWIJAYA MALANG,ILMU BIOMEDIK,S2,PTN,0779/LAM-PTKes/Akr/Mag/IX/2022,2022,Unggul,2026-10-28,Masih berlaku
UNIVERSITAS BUMIGORA MATARAM,FARMASI,S1,08,0772/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik,2027-09-08,Masih berlaku
UNIVERSITAS DIPONEGORO SEMARANG,PENDIDIKAN PROFESI DOKTER,Profesi,PTN,0745/LAM-PTKes/Akr/Pro/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS DIPONEGORO SEMARANG,KEDOKTERAN,S1,PTN,0744/LAM-PTKes/Akr/Sar/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS DUTA BANGSA SURAKARTA SURAKARTA,KEPERAWATAN,D-III,06,0761/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS HASANUDDIN MAKASSAR,KESEHATAN MASYARAKAT,S1,PTN,0774/LAM-PTKes/Akr/Sar/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS INDONESIA JAKARTA,ILMU PENYAKIT JANTUNG,Spesialis,PTN,0740/LAM-PTKes/Akr/Spe/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS KADER BANGSA PALEMBANG,KEBIDANAN,D-III,02,0767/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS KADIRI KEDIRI,PENDIDIKAN PROFESI APOTEKER,Profesi,07,0771/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik,2027-09-08,Masih berlaku
UNIVERSITAS NUSA CENDANA KUPANG,KESEHATAN MASYARAKAT,S1,PTN,0775/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS PEKALONGAN PEKALONGAN,FARMASI,D-III,06,0773/LAM-PTKes/Akr/Dip/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS PGRI ADI BUANA SURABAYA,FARMASI,S1,07,0780/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik,2027-03-24,Masih berlaku
UNIVERSITAS SAM RATULANGI MANADO,ILMU PENYAKIT SARAF,Spesialis,PTN,0742/LAM-PTKes/Akr/Spe/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS SARIPUTRA INDONESIA TOMOHON TOMOHON,PROFESI NERS,Profesi,16,0754/LAM-PTKes/Akr/Pro/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS SARIPUTRA INDONESIA TOMOHON TOMOHON,ILMU KEPERAWATAN,S1,16,0753/LAM-PTKes/Akr/Sar/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS SUMATERA UTARA MEDAN,ILMU PENYAKIT MATA,Spesialis,PTN,0743/LAM-PTKes/Akr/Spe/IX/2022,2022,Baik Sekali,2027-09-08,Masih berlaku
UNIVERSITAS SYIAH KUALA BANDA ACEH,ILMU PENYAKIT DALAM,Spesialis,PTN,0739/LAM-PTKes/Akr/Spe/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
UNIVERSITAS UDAYANA DENPASAR,PATOLOGI ANATOMIK,Spesialis,PTN,0741/LAM-PTKes/Akr/Spe/IX/2022,2022,Unggul,2027-09-08,Masih berlaku
Institut Agama Islam Muhammadiyah Bima,Ekonomi Syariah,S1,PTAS,9046/SK/BAN-PT/Ak.KP/S/XI/2022,2022,Baik,2025-07-11,Masih berlaku
Sekolah Tinggi Teologi Salem,Teologi (Akademik),S1,PTAS,8169/SK/BAN-PT/Ak.KP/S/X/2022,2022,Baik,2025-05-05,Masih berlaku
Universitas Nahdlatul Ulama Maluku Utara,Perencanaan Wilayah Dan Kota,S1,12,6374/SK/BAN-PT/Ak.P/S/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
Sekolah Tinggi Teologi Galilea Indonesia,Teologi,S2,PTAS,6373/SK/BAN-PT/Ak.P/M/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
Universitas Muhammadiyah Palu,Ilmu Pertanian,S2,16,6377/SK/BAN-PT/Ak.P/M/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
STAI Al-Falah Banjarbaru Banjarmasin Kalimantan Selatan,Hukum Keluarga Islam (Ahwal Syakhshiyyah),S1,PTAS,6378/SK/BAN-PT/Ak.P/S/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
Politeknik Harapan Bangsa Surakarta,Pengelolaan Perhotelan,D-IV,06,6375/SK/BAN-PT/Ak.P/STr/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
Sekolah Tinggi Teologi HKBP,Teologi (Akademik),S2,PTAS,6392/SK/BAN-PT/Ak.S/M/IX/2022,2022,Baik,-,Masih berlaku
Universitas Islam Negeri Raden Fatah Palembang,Jurnalistik,S1,PTAN,6357/SK/BAN-PT/Ak/S/IX/2022,2022,Unggul,2027-09-20,Masih berlaku
Universitas Islam Negeri Raden Mas Said Surakarta,Pendidikan Profesi Guru,Profesi,PTAN,6376/SK/BAN-PT/Ak.P/PP/IX/2022,2022,Baik,2024-09-20,176 hari lagi kadaluarsa
Universitas Ekasakti,Pendidikan Bahasa Inggris,S1,10,6398/SK/BAN-PT/Ak.Ppj/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Islam Negeri Sultan Abdurrahman Kepulauan Riau,Manajemen Bisnis Syariah,S1,PTAN,6364/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Universitas Hasanuddin,Teknik Informatika,S2,PTN,6358/SK/BAN-PT/Ak/M/IX/2022,2022,Baik Sekali,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Buddha Negeri Sriwijaya Tangerang,Pendidikan Psikologi Konseling Buddha,S1,PTAN,6370/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Islam Negeri Mandailing Natal,Pendidikan Bahasa Arab,S1,PTAN,6362/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Islam Negeri Mandailing Natal,Manajemen Bisnis Syariah,S1,PTAN,6363/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Islam Negeri Mandailing Natal,Perbankan Syariah,S1,PTAN,6396/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Universitas Muhammadiyah Jakarta,Pendidikan Teknologi Informasi,S1,03,6365/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Universitas Bosowa,Manajemen,S2,09,6395/SK/BAN-PT/Ak.Ppj/M/IX/2022,2022,Baik Sekali,2027-09-20,Masih berlaku
STIT Multazam,Pendidikan Islam Anak Usia Dini,S1,PTAS,6371/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Institut Agama Islam Negeri Batusangkar,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAN,6361/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Sekolah Tinggi Agama Islam (STAI) Khozinatul Ulum Blora Jawa Tengah,Manajemen Bisnis Syariah,S1,PTAS,6366/SK/BAN-PT/Ak/S/IX/2022,2022,Baik,2027-09-20,Masih berlaku
Universitas Brawijaya,Teknik Komputer,S1,PTN,6356/SK/BAN-PT/Ak/S/IX/2022,2022,Unggul,2027-09-20,Masih berlaku
Universitas Abulyatama,Hukum,S2,13,6359/SK/BAN-PT/Ak/M/IX/2022,2022,Baik,2027-09-20,Masih berlaku
